id,date,ticker,tweet,word_count_raw,clean_text,word_count_clean
104886,29/08/2020,AAPL,$AAPL here is what my options look like on TD 😂.   Been like this all day,18,aapl here is what my options look like on td been like this all day,15
104887,30/08/2020,AAPL,$AAPL this is gonna be a amazing ride for a long time. 🙂,13,aapl this is gonna be a amazing ride for a long time,12
104888,30/08/2020,AAPL,$AAPL so how do we convince the market to allow Apple to trade at 1100x P/E?   It would be 3500$ post split 💰💰💰💰 one can dream 😏,29,aapl so how do we convince the market to allow apple to trade at x pe it would be post split one can dream,24
104889,30/08/2020,AAPL,$AAPL I’m dreaming 😂😭😭😭😭😭 one day maybe. Yes I am small time let me live....big bag alert 😅,18,aapl im dreaming one day maybe yes i am small time let me livebig bag alert,16
104890,30/08/2020,AAPL,$AAPL 108 contracts 1.51 break even price 😭😭,8,aapl contracts break even price,5
104891,31/08/2020,AAPL,$AAPL holding my 🍎 stock to 10T MKT CAP!,9,aapl holding my stock to t mkt cap,8
104892,31/08/2020,AAPL,$AAPL 😂😂😂 below 100 over 200 make up your minds,10,aapl below over make up your minds,7
104893,31/08/2020,AAPL,$AAPL maybe this will be a reality this week 😂 NQ up almost 100 points,15,aapl maybe this will be a reality this week nq up almost points,13
104894,31/08/2020,AAPL,$AAPL Bought 5 more shares today! 🍏🍎🍏,7,aapl bought more shares today,5
104895,31/08/2020,AAPL,$AAPL omg 😱 buy!buy!buy !  jim cramer  voice,10,aapl omg buybuybuy jim cramer voice,6
104896,31/08/2020,AAPL,$AAPL if it goes below $120 I am buying more. Buy at every dip. Your future self will thank you 🍏🍏,21,aapl if it goes below i am buying more buy at every dip your future self will thank you,19
104897,31/08/2020,AAPL,"$AAPL hoy es el dia de comprar corillo, esto va pa’ arriba de una 📈",15,aapl hoy es el dia de comprar corillo esto va pa arriba de una,14
104898,31/08/2020,AAPL,"$AAPL Hmm, waiting fir a dip to munch more Apples 🍏 🤣🤣🤣",12,aapl hmm waiting fir a dip to munch more apples,10
104899,31/08/2020,AAPL,$AAPL guys move all your $$$ to Schwab. What’s wrong with you? Robinhoodies never learn 🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️,16,aapl guys move all your to schwab whats wrong with you robinhoodies never learn,14
104900,31/08/2020,AAPL,$AAPL We’ll....at least this site is working 🙄,8,aapl wellat least this site is working,7
104901,31/08/2020,AAPL,$AAPL Please join your good buddy TSLA and start running for me. 🙏🏻🍏💸,13,aapl please join your good buddy tsla and start running for me,12
104902,31/08/2020,AAPL,$AAPL too heavy in aapl 125C 9/4 😂😂😂🥴🥴 in papa tim we trust,13,aapl too heavy in aapl c in papa tim we trust,11
104903,31/08/2020,AAPL,$AAPL it’s overvalued 🤡🤡🤡 —- be my guest and short it!!!,11,aapl its overvalued be my guest and short it,9
104904,31/08/2020,AAPL,$AAPL Man come on Apple I know you got more in the tank. 🙏🏾 ✈️ 🚀 🌕 💵,18,aapl man come on apple i know you got more in the tank,13
104905,31/08/2020,AAPL,$AAPL Hold Long you won’t be sorry😉,7,aapl hold long you wont be sorry,7
104906,31/08/2020,AAPL,$AAPL bought sept 18 132.5 calls in 3.05 📈,10,aapl bought sept calls in,5
104907,31/08/2020,AAPL,$AAPL I’m loving this new price 🔥🍏,7,aapl im loving this new price,6
104908,31/08/2020,AAPL,$AAPL lord have mercy!!! Whoa baby💰💰💰💰💰💰💰🤗🤗🤗🤗🥂🥂🥂🥂🍷🍷🍷🍷🍷,6,aapl lord have mercy whoa baby,6
104909,31/08/2020,AAPL,$AAPL scooped up 150 jan calls.... easy money 💸,9,aapl scooped up jan calls easy money,7
104910,31/08/2020,TSLA,$TSLA tesla made billions on ppl shorting stocks let's keep it moving elon 🚀🚀🚀🚀🚀,14,tsla tesla made billions on ppl shorting stocks lets keep it moving elon,13
104911,31/08/2020,TSLA,$TSLA Happy that it 500. Even if it’s after hours! 🎉🚀💯,11,tsla happy that it even if its after hours,9
104912,31/08/2020,TSLA,"$TSLA such epic day, did little +40€ playing with 4000, not bad - total return from 2 weeks : no loss, +323€ ❤️",23,tsla such epic day did little playing with not bad total return from weeks no loss,16
104913,31/08/2020,TSLA,$TSLA maybe we can get another 1/5 split in November? 🤤🤤,11,tsla maybe we can get another split in november,9
104914,31/08/2020,AAPL,$AAPL how you even gana call a stock like apple bearish 😂😂💰💰,12,aapl how you even gana call a stock like apple bearish,11
104915,31/08/2020,TSLA,$TSLA what an incredible first day split move 🚀 looks like the kids won’t be eating dog food this week after all,22,tsla what an incredible first day split move looks like the kids wont be eating dog food this week after all,21
104916,31/08/2020,TSLA,$TSLA theres was a few bears in here that think shorting tesla this morning was a smart move 😂,19,tsla theres was a few bears in here that think shorting tesla this morning was a smart move,18
104917,31/08/2020,AAPL,$AAPL a little weird how volatile this 2trillion market cap company is moving in the after hours. Wtf 🤔,19,aapl a little weird how volatile this trillion market cap company is moving in the after hours wtf,18
104918,31/08/2020,TSLA,$TSLA im scare when it gets too fast 🙇🏻,9,tsla im scare when it gets too fast,8
104919,31/08/2020,TSLA,$TSLA Elon should split the stock every month endless cash for everyone 😂😂😂😂😂🚀🚀🚀🚀🚀,13,tsla elon should split the stock every month endless cash for everyone,12
104920,31/08/2020,AAPL,$AAPL if you guys think apple is just going to cool off after all this then you’re wrong😂,18,aapl if you guys think apple is just going to cool off after all this then youre wrong,18
104921,31/08/2020,TSLA,$TSLA Robinhood  made bears happy for 5 seconds,10,tsla robinhood made bears happy for seconds,7
104922,31/08/2020,TSLA,$TSLA  Finally got on Tesla after so long. Phew😁💸💸💸💸,10,tsla finally got on tesla after so long phew,9
104923,31/08/2020,TSLA,$TSLA tag him he blocked me 😕🤣🤣,7,tsla tag him he blocked me,6
104924,31/08/2020,NVDA,$NVDA The  ULTIMATE COUNTDOWN bxtch we going upp big 💀😭🚀‼️,11,nvda the ultimate countdown bxtch we going upp big,9
104925,31/08/2020,TSLA,$TSLA bullyyyyss where we going that’s right to the mooonnnn🚀🌚,10,tsla bullyyyyss where we going thats right to the mooonnnn,10
104926,31/08/2020,TSLA,$TSLA going back to 1000? 🤣🤣🤣,6,tsla going back to,4
104927,31/08/2020,TSLA,$TSLA glad to have something making money for me while I miss work for college 🤑,16,tsla glad to have something making money for me while i miss work for college,15
104928,31/08/2020,TSLA,$TSLA New price target is $566. Happy trading 😄,9,tsla new price target is happy trading,7
104929,01/09/2020,AAPL,$AAPL SPAQ/Fisker sure to be doing something together. 🍎,9,aapl spaqfisker sure to be doing something together,8
104930,01/09/2020,TSLA,$TSLA why does this keep going up?!?! 🥵🥵😏😏🤫🤫🚀🚀🚀🚀,8,tsla why does this keep going up,7
104931,01/09/2020,TSLA,$TSLA I feel like Tesla is like Bitcoin in stock market😂,11,tsla i feel like tesla is like bitcoin in stock market,11
104932,01/09/2020,TSLA,$TSLA RoboTaxi will make Tesla   vs amazon look like a rabbit turtle race and Tesla isnt  the 🐢,21,tsla robotaxi will make tesla vs amazon look like a rabbit turtle race and tesla isnt the,17
104933,01/09/2020,AAPL,$AAPL,1,aapl,1
104934,01/09/2020,TSLA,$TSLA so we back here again bears will be wrong and broke the whole week and be wondering why this baby keeps on going up 🤣,26,tsla so we back here again bears will be wrong and broke the whole week and be wondering why this baby keeps on going up,25
104935,01/09/2020,TSLA,$TSLA the bears are turning bullish I counted 5 🤡🤣,10,tsla the bears are turning bullish i counted,8
104936,01/09/2020,AAPL,$AAPL still undervalued considering 80% of the people reading this are doing so on an Apple product. 🤨💰,18,aapl still undervalued considering of the people reading this are doing so on an apple product,16
104937,01/09/2020,AAPL,$AAPL Longs be like... We ain’t sellin❗️🐂💰🚀💰🚀,7,aapl longs be like we aint sellin,7
104938,01/09/2020,AAPL,$AAPL futes are ripping hard!🤑🤑🤑🚀🚀🚀🌝🍾🍾$$$,5,aapl futes are ripping hard,5
104939,01/09/2020,AAPL,"$AAPL Today was Tesla day everyone was buying it , I see Apple picking up steam tomorrow.  Since price is still very reasonably close to split price 📈✅💰",29,aapl today was tesla day everyone was buying it i see apple picking up steam tomorrow since price is still very reasonably close to split price,26
104940,01/09/2020,TSLA,$TSLA is about to hit $560 which is when I bought 30 shares before split 😂,16,tsla is about to hit which is when i bought shares before split,13
104941,01/09/2020,TSLA,$TSLA Just got done BLOCKING ✋ all the BEARS in here. Ahhh much better. Can feel the group Intelligent Quotient has Risen 🚀 finally. 🤣,25,tsla just got done blocking all the bears in here ahhh much better can feel the group intelligent quotient has risen finally,22
104942,01/09/2020,TSLA,"$TSLA LOOK 👀 Everyone it’s a Bear 🐻...Wait, NO it’s a Donkey 😂",13,tsla look everyone its a bear wait no its a donkey,11
104943,01/09/2020,TSLA,$TSLA just imagine u sleep for 1 year and check your portfolio right after u wake up ... 😂😂😂,19,tsla just imagine u sleep for year and check your portfolio right after u wake up,16
104944,01/09/2020,TSLA,The only problem with the stock $TSLA...,7,the only problem with the stock tsla,7
104945,01/09/2020,AAPL,$AAPL It has begun ascending back to 200$ end of month 😇,12,aapl it has begun ascending back to end of month,10
104946,01/09/2020,TSLA,$TSLA $533 in Europe 💪🏻 lets close that $2000 gap 😁,11,tsla in europe lets close that gap,7
104947,01/09/2020,TSLA,"$TSLA i wonder if musk will now post, stock price is too low imo 🤣😆😂",15,tsla i wonder if musk will now post stock price is too low imo,14
104948,01/09/2020,AAPL,$AAPL 110.70 euros = $132.61 usd 🤑,7,aapl euros usd,3
104949,01/09/2020,TSLA,$TSLA Trading in Frankfurt right now for €445 = $533. Should be another positive day as more people scramble to get a piece of the Tesla pie 😁,28,tsla trading in frankfurt right now for should be another positive day as more people scramble to get a piece of the tesla pie,24
104950,01/09/2020,TSLA,$TSLA going to need to do another split at this rate🤣,11,tsla going to need to do another split at this rate,11
104951,01/09/2020,TSLA,"$TSLA if you're genuinely bearish about this stock, you should put everything back into your savings account before you take another L 🤷🏻‍♀️",23,tsla if youre genuinely bearish about this stock you should put everything back into your savings account before you take another l,22
104952,01/09/2020,AAPL,$AAPL Lovely. 😎💰🙏🏻 Hope to see 200 soon :),9,aapl lovely hope to see soon,6
104953,01/09/2020,TSLA,$TSLA,2,tsla,1
104954,01/09/2020,TSLA,$TSLA I was a hater a month ago. Didn’t see how its exponential growth was possible. Then I bought a few calls just to try it now. Now I’m an addict. Can’t eat can’t sleep. Retiring by 21 ❤️,39,tsla i was a hater a month ago didnt see how its exponential growth was possible then i bought a few calls just to try it now now im an addict cant eat cant sleep retiring by,37
104955,01/09/2020,TSLA,$TSLA just wait for the news on flying cars in a couple years 😏😂,14,tsla just wait for the news on flying cars in a couple years,13
104956,01/09/2020,TSLA,"$TSLA Bears please man I don't want to see y'all lose 💵 like this. Haven't y'all learned from when it went over $2000 and y'all kept saying that it'll go lower, it's nit worth this or that. Just stop it please. Never bet against Tesla. 🙏🏾 ✈️ 🚀 🌕 💵",50,tsla bears please man i dont want to see yall lose like this havent yall learned from when it went over and yall kept saying that itll go lower its nit worth this or that just stop it please never bet against tesla,43
104957,01/09/2020,TSLA,$TSLA wish I didn’t sell for 100% gain at $1000 lol 😝 next job,14,tsla wish i didnt sell for gain at lol next job,11
104958,01/09/2020,TSLA,"$TSLA will buy more at $517 , gap might filled 🚀🚀🚀🚀",11,tsla will buy more at gap might filled,8
104959,01/09/2020,TSLA,"$TSLA add 50 here, what a nice dip🤑",8,tsla add here what a nice dip,7
104960,01/09/2020,TSLA,$TSLA look at all the bears now 😂😂😂. Where were y’all at?,12,tsla look at all the bears now where were yall at,11
104961,01/09/2020,TSLA,$TSLA this might be the only stock,7,tsla this might be the only stock,7
104962,01/09/2020,HD,$HD this is the most bs 🙄 😤  my calls for Friday are down so much.,17,hd this is the most bs my calls for friday are down so much,14
104963,01/09/2020,TSLA,$TSLA stock offering is great shows that there is gonna be growth . long 💪🏻,15,tsla stock offering is great shows that there is gonna be growth long,13
104964,01/09/2020,TSLA,"$TSLA a “car” stock that went from $80 to $2200 split to $450 now is over $500 during covid-19 is going to crash because it’s doing bullish offering of up 1% of its marketcap? Ok, got it bears 🙄",39,tsla a car stock that went from to split to now is over during covid is going to crash because its doing bullish offering of up of its marketcap ok got it bears,33
104965,01/09/2020,TSLA,$TSLA sell everything quick come over to AAPL 🤪💰💰💰💰💰,9,tsla sell everything quick come over to aapl,8
104966,01/09/2020,TSLA,$TSLA Bears saying timber and this barely red 😂😂😭🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️,9,tsla bears saying timber and this barely red,8
104967,01/09/2020,TSLA,$TSLA Jusy like that... bears killed😭🤣 HAVE YOU NOT LEARNED ????,11,tsla jusy like that bears killed have you not learned,10
104968,01/09/2020,TSLA,$TSLA and here comes the 🐻 s when they see a little red,13,tsla and here comes the s when they see a little red,12
104969,01/09/2020,TSLA,"$TSLA in at 491, couldn’t resist. Reversal is imminent 🧡",10,tsla in at couldnt resist reversal is imminent,8
104970,01/09/2020,TSLA,$TSLA Small time bear players your time is up better cover big money about to 🚀 again,17,tsla small time bear players your time is up better cover big money about to again,16
104971,01/09/2020,TSLA,$TSLA look at the turds pour in with their negativity! Love it😂,12,tsla look at the turds pour in with their negativity love it,12
104972,01/09/2020,TSLA,$TSLA took my profits at $501.80.... I absolutely killed it!,10,tsla took my profits at i absolutely killed it,9
104973,01/09/2020,TSLA,$TSLA hold on tight we leavin the atmosphere 🚀🚀,9,tsla hold on tight we leavin the atmosphere,8
104974,01/09/2020,PFE,$PFE let’s go find 36.5 today. 💪🏼💪🏼💪🏼,7,pfe lets go find today,5
104975,01/09/2020,NFLX,$NFLX 🥰🥰 looking for that $550 break and hold,9,nflx looking for that break and hold,7
104976,01/09/2020,TSLA,$TSLA 470 was the bottom! Good luck bears 😹😹,9,tsla was the bottom good luck bears,7
104977,01/09/2020,TSLA,$TSLA panic sellllllllll I’ll be buying 📈🤷🏼‍♂️,7,tsla panic sellllllllll ill be buying,6
104978,01/09/2020,AMZN,$AMZN YEE-HAW! ATH 🤠,5,amzn yeehaw ath,3
104979,01/09/2020,NFLX,"$NFLX head and shoulders, lmao. Don't listen to these amateurs. This is going back to highs out of the BULL FLAG i mentioned yest. 😎",25,nflx head and shoulders lmao dont listen to these amateurs this is going back to highs out of the bull flag i mentioned yest,24
104980,01/09/2020,TSLA,$TSLA am I crazy to think this will go back to $2k within a year? 👀🤯,16,tsla am i crazy to think this will go back to k within a year,15
104981,01/09/2020,TSLA,$TSLA Taking all pullbacks and dips along the way. 👍😅💸,10,tsla taking all pullbacks and dips along the way,9
104982,01/09/2020,TSLA,$TSLA Like this morning? Shit yeah...,6,tsla like this morning shit yeah,6
104983,01/09/2020,TSLA,$TSLA what a quick dip....who bought that dip 🙋🏼‍♂️,9,tsla what a quick dipwho bought that dip,8
104984,01/09/2020,TSLA,$TSLA lol.  Everyone sells.  I made 40k on Tesla calls yesterday.  Losing -1300 today on calls will not force me to short this.  In for the long calls.  STAY LONG FINISH STRONG 📈📈,38,tsla lol everyone sells i made k on tesla calls yesterday losing today on calls will not force me to short this in for the long calls stay long finish strong,31
104985,01/09/2020,TSLA,$TSLA shorts are about to get reked 🤑💵🤑📈,8,tsla shorts are about to get reked,7
104986,01/09/2020,TSLA,$TSLA down 2% bears acting like world war 3 is happening 😂,12,tsla down bears acting like world war is happening,9
104987,01/09/2020,TSLA,$TSLA whole market dipped ...trend wasn't solidified in the morning..afternoon could be fun 🥦,14,tsla whole market dipped trend wasnt solidified in the morningafternoon could be fun,13
104988,01/09/2020,TSLA,$TSLA Musk got arrested on moon with 80 billions $$ cash. He was escaping to Mars with Tesla investors money. 😳😳😳😳😳😳😳😳😳😳😳😳😳😳😳😳😳😳😳,21,tsla musk got arrested on moon with billions cash he was escaping to mars with tesla investors money,18
104989,01/09/2020,TSLA,$TSLA some red’ish and bears already on top of it 🙄,11,tsla some redish and bears already on top of it,10
104990,01/09/2020,AAPL,$AAPL why are you trying to short this 😂😂😂,9,aapl why are you trying to short this,8
104991,01/09/2020,TSLA,"$TSLA good entry point, I’m in ! 🚀",8,tsla good entry point im in,6
104992,01/09/2020,AAPL,$AAPL when will my 9/11 $140 call start to print?🤔,10,aapl when will my call start to print,8
104993,01/09/2020,NFLX,$NFLX hereby. Look at her go!!!🤑🤑🤑,6,nflx hereby look at her go,6
104994,01/09/2020,TSLA,$TSLA so many bears 🐻 cute and hairy mmm i like some,12,tsla so many bears cute and hairy mmm i like some,11
104995,01/09/2020,AAPL,$AAPL all these bears posting last night lol. Maybe there will be a few less of them tonight 🤷,19,aapl all these bears posting last night lol maybe there will be a few less of them tonight,18
104996,01/09/2020,AAPL,"$AAPL Options 24,000 September 4 contracts @$140 💰💰💰💰💰💰💰💰💰💰💰💰💰💰🔥🔥🔥🔥🔥🔥🔥",8,aapl options september contracts,4
104997,01/09/2020,TSLA,$TSLA Bears see a 2% loss and act like they won something 😂😂😂😂,13,tsla bears see a loss and act like they won something,11
104998,01/09/2020,AAPL,$AAPL my only question is do I buy another long call decisions 🤔,13,aapl my only question is do i buy another long call decisions,12
104999,01/09/2020,TSLA,$TSLA so many bears and their silly daisy duke 🩳 today. Just too funny. How many times will they lose money trying this same sorry act?,26,tsla so many bears and their silly daisy duke today just too funny how many times will they lose money trying this same sorry act,25
105000,01/09/2020,TSLA,$TSLA the fud here is funny af😂,7,tsla the fud here is funny af,7
105001,01/09/2020,AAPL,$AAPL September 4th contracts finally showing up 🔥🔥🔥🔥 let’s go $140,11,aapl september th contracts finally showing up lets go,9
105002,01/09/2020,TSLA,$TSLA goes up still up 35 points after split 😬,10,tsla goes up still up points after split,8
105003,01/09/2020,TSLA,"$TSLA   Still in the Game, building growth on more than one continent and above Split Open, times (x) 5.  Tesla has news reporting every hour something good will pop up or surprise. 🍀",36,tsla still in the game building growth on more than one continent and above split open times x tesla has news reporting every hour something good will pop up or surprise,31
105004,01/09/2020,TSLA,$TSLA anybody that sells at this price is a clown 🤡,11,tsla anybody that sells at this price is a clown,10
105005,01/09/2020,TSLA,$TSLA Perfect strategy for leading into the S&P Inclusion announcement then Battery day leading into Q3 Earnings. 💪🏻🚀🚀🌕🌕,18,tsla perfect strategy for leading into the sp inclusion announcement then battery day leading into q earnings,17
105006,01/09/2020,TSLA,$TSLA I wish I could buy more at this price 😭,11,tsla i wish i could buy more at this price,10
105007,01/09/2020,TSLA,"$TSLA who else has calls that just keep going up even though the price is staying the same, cant wait til green and s&p inclusion soon 😂",27,tsla who else has calls that just keep going up even though the price is staying the same cant wait til green and sp inclusion soon,26
105008,01/09/2020,AAPL,"$AAPL Fall 🎃 catalysts.....new iPad air, watches and 350 million of 950 million global iPhone users have not upgraded in 3.5 years.",22,aapl fall catalystsnew ipad air watches and million of million global iphone users have not upgraded in years,18
105009,01/09/2020,AAPL,$AAPL and the iphone 12 hasnt even come out yet😎💵💵💵,10,aapl and the iphone hasnt even come out yet,9
105010,01/09/2020,AAPL,$AAPL There's your dip folks. Jump in while the water is warm 😊👍,13,aapl theres your dip folks jump in while the water is warm,12
105011,01/09/2020,AAPL,"If $AAPL hits $150 by EOW, I will etransfer $20 USD to a random person that likes this post. 💰",20,if aapl hits by eow i will etransfer usd to a random person that likes this post,17
105012,01/09/2020,TSLA,"$TSLA show is over, the sooner you come to your senses the less you loose , this is where greedy people will start kicking themself . Never get attach to a position , take your profit when you are still green ⏰⏰",42,tsla show is over the sooner you come to your senses the less you loose this is where greedy people will start kicking themself never get attach to a position take your profit when you are still green,38
105013,01/09/2020,KO,$KO You mean one month ago?  😐,8,ko you mean one month ago,6
105014,01/09/2020,AAPL,$AAPL I’m still having my 👀 on $140+ for EOW,10,aapl im still having my on for eow,8
105015,01/09/2020,AAPL,$AAPL my apple Jan250s ‘22 are already up 63% 🤣🤑🤣,10,aapl my apple jans are already up,7
105016,01/09/2020,TSLA,$TSLA $540 down to $470 congrats bears. 🤡 bulls claiming it’s a healthy pullback. That’s equivalent to $350 pre split lol,21,tsla down to congrats bears bulls claiming its a healthy pullback thats equivalent to pre split lol,17
105017,01/09/2020,TSLA,$TSLA Even the bulls know it's had enough 🤪,9,tsla even the bulls know its had enough,8
105018,01/09/2020,TSLA,$TSLA on DOT PREDICTION/ dont be surprised to see TSLA 460s tomorrow underperform 5B offering and lack of interest atm 📸,21,tsla on dot prediction dont be surprised to see tsla s tomorrow underperform b offering and lack of interest atm,20
105019,01/09/2020,WMT,"$WMT nice news today, could be a beautiful squeeze this week if we can get a TikTok deal done too 🤔",21,wmt nice news today could be a beautiful squeeze this week if we can get a tiktok deal done too,20
105020,01/09/2020,TSLA,$TSLA my puts are in place.waiting for magical number $420🤣😂,10,tsla my puts are in placewaiting for magical number,9
105021,01/09/2020,TSLA,$TSLA all these poor bulls about to bleed hard tonight 🩸,11,tsla all these poor bulls about to bleed hard tonight,10
105022,01/09/2020,BABA,$BABA $2000 someday? What u think? When? Any bets? 😍,10,baba someday what u think when any bets,8
105023,02/09/2020,AAPL,"$AAPL lol Maybe $150 by next week . Did we deadass close at an ATH (after the split) , ah ? Lol that’s amazing 🥰",25,aapl lol maybe by next week did we deadass close at an ath after the split ah lol thats amazing,20
105024,02/09/2020,BA,$BA This baby is not gonna fly until October..Right before election..To push the Dow to ATH..Loading up on calls for November😎,21,ba this baby is not gonna fly until octoberright before electionto push the dow to athloading up on calls for november,21
105025,02/09/2020,AAPL,$AAPL buying now and holding till im 80😎,8,aapl buying now and holding till im,7
105026,02/09/2020,TSLA,"$TSLA you’ll be smoked tomorrow when we break into the low 400’s. This pig is nearing slaughter. If today’s fade made you buy back into the heaviest ticker on the market then hey, I’ll give you a rainbow flag to weave at  the 🌈 bear parade.",47,tsla youll be smoked tomorrow when we break into the low s this pig is nearing slaughter if todays fade made you buy back into the heaviest ticker on the market then hey ill give you a rainbow flag to weave at the bear parade,45
105027,02/09/2020,AAPL,"$AAPL Sooooo, Apple is in the future business (patents awarded) for vehicle component production huh??? Shoot, holding onto long calls now for sure😘🔥✅",23,aapl sooooo apple is in the future business patents awarded for vehicle component production huh shoot holding onto long calls now for sure,23
105028,02/09/2020,AAPL,$AAPL 2.3T already? Lol 🚀 I’m buying more AAPL tomorrow.,10,aapl t already lol im buying more aapl tomorrow,9
105029,02/09/2020,XOM,"$XOM Obsolete, 20th century company.  Time to move onto new energy company🧙‍♂️👩‍🏫",13,xom obsolete th century company time to move onto new energy company,12
105030,02/09/2020,AAPL,$AAPL Project TITAN? Is the fuel we’ve been missing for that magical 5-10% day pump?!? 😍,16,aapl project titan is the fuel weve been missing for that magical day pump,14
105031,02/09/2020,TSLA,$TSLA,2,tsla,1
105032,02/09/2020,TSLA,$TSLA literally the same premarket action as yesterday for it to tank 🤣 dont get too excited this wont hold at open 🤡,23,tsla literally the same premarket action as yesterday for it to tank dont get too excited this wont hold at open,21
105033,02/09/2020,TSLA,$TSLA by 9:30 pump over 🤣🤣🤣⚰️📉,6,tsla by pump over,4
105034,02/09/2020,LOW,$LOW la la Lala wait til I get my money right 🤑🤑🤑🤑🤑,12,low la la lala wait til i get my money right,11
105035,02/09/2020,AAPL,"\"$AAPL Porsche has collaborated with Apple to bring Apple Music to the upcoming \"\"Taycan\"\". This is the first-ever full integration of ‌Apple Music‌ in any vehicle.🤑🤑🌪🌪🌪\"",26,aapl porsche has collaborated with apple to bring apple music to the upcoming taycan this is the firstever full integration of apple music in any vehicle,26
105036,02/09/2020,TSLA,$TSLA ROBIN HOOD RATS 🐀 DONT KNOW HOW TO SHORT 🤫,11,tsla robin hood rats dont know how to short,9
105037,02/09/2020,TSLA,$TSLA my  🩳 print today- Mark it!,8,tsla my print today mark it,6
105038,02/09/2020,NVDA,$NVDA had 5 calls yesterday before it tanked after the news. Sold 2. Have 3. And sweet baby Jesus maybe patience finally paid off 😍,25,nvda had calls yesterday before it tanked after the news sold have and sweet baby jesus maybe patience finally paid off,21
105039,02/09/2020,NFLX,"$NFLX 600$ wild option play end of friday! 💰 printing .I am not canceling my Netflix subscription, Are you?",19,nflx wild option play end of friday printing i am not canceling my netflix subscription are you,17
105040,02/09/2020,MSFT,$MSFT are you going Bull today r what 🙄,9,msft are you going bull today r what,8
105041,02/09/2020,CCL,$CCL ok yesterday I said that she going to 17$ I was mistake it will be today 17.5$ let's go 🚀🚀🚀🚀,21,ccl ok yesterday i said that she going to i was mistake it will be today lets go,18
105042,02/09/2020,TSLA,$TSLA even Ballie Gifford is selling their massive stake to retail bag holders yesterday.  You might as well burn your 💵 buying up here.,25,tsla even ballie gifford is selling their massive stake to retail bag holders yesterday you might as well burn your buying up here,23
105043,02/09/2020,WMT,$WMT ready to run after new all time highs🚀,9,wmt ready to run after new all time highs,9
105044,02/09/2020,NVDA,"\"$NVDA Don't think of this price as \"\"over-valued",8,nvda dont think of this price as overvalued,8
105045,02/09/2020,AAPL,$AAPL You seeing 15k for the price?  I thought I was rich for a while 😂,17,aapl you seeing k for the price i thought i was rich for a while,15
105046,02/09/2020,NVDA,$NVDA Held onto 2 560 9/11 calls overnight. Bought at $4 week ago could of sold at 21 yesterday.  Lets go 🔔. When will the bears learn stonks only go up?,32,nvda held onto calls overnight bought at week ago could of sold at yesterday lets go when will the bears learn stonks only go up,25
105047,02/09/2020,TSLA,$TSLA 5 billion dollars in shares getting dumped on the baggies 😂,12,tsla billion dollars in shares getting dumped on the baggies,10
105048,02/09/2020,LOW,$LOW im buying this. At these levels. Easy win going into winter 🔥,13,low im buying this at these levels easy win going into winter,12
105049,02/09/2020,TSLA,$TSLA put options are the play - so no margin call risk - just wait for the collapse - it will come 😁💩🥰,23,tsla put options are the play so no margin call risk just wait for the collapse it will come,19
105050,02/09/2020,TSLA,$TSLA Might be more offerings. Perfect plan Elon. Split the stock then immediate offering. 👏👏👏👏👏,15,tsla might be more offerings perfect plan elon split the stock then immediate offering,14
105051,02/09/2020,TSLA,$TSLA “why is this going down! “ thats when I knew the top was in yesterday when it was only down 1% at the time. 🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️🐻🐻🐻🤡🤡🤡,26,tsla why is this going down thats when i knew the top was in yesterday when it was only down at the time,23
105052,02/09/2020,TSLA,"$TSLA one thing will always be true, you don’t want to see Ballie Gifford selling 👀👀👀😳😳😳",16,tsla one thing will always be true you dont want to see ballie gifford selling,15
105053,02/09/2020,TSLA,$TSLA imagine buying Tesla at 2600 pretty much 🤡,9,tsla imagine buying tesla at pretty much,7
105054,02/09/2020,WMT,$WMT OH there you little basturds are!!😜😜,7,wmt oh there you little basturds are,7
105055,02/09/2020,TSLA,$TSLA those Elon monkey working hard to keep this from puking all over.,15,tsla those elon monkey working hard to keep this from puking all over,13
105056,02/09/2020,AAPL,$AAPL 10 mil volume dip holy.......😳😳,6,aapl mil volume dip holy,5
105057,02/09/2020,TSLA,$TSLA a Message to all Tesla speculators - stonks go up forever  😂😂😂 you fools.,16,tsla a message to all tesla speculators stonks go up forever you fools,13
105058,02/09/2020,AMZN,$AMZN this wants 2 trillion bad!!💪🏿💪🏿🙏🏿🙏🏿💰💰💰💴💴💴,6,amzn this wants trillion bad,5
105059,02/09/2020,TSLA,$TSLA back to reality! Whoa there goes gravity 😂 too many uneducated gamblers here,14,tsla back to reality whoa there goes gravity too many uneducated gamblers here,13
105060,02/09/2020,MSFT,$MSFT kinda lame my options aren’t popping off as much as I hoped. 232 close would be nice 👍🏽,19,msft kinda lame my options arent popping off as much as i hoped close would be nice,17
105061,02/09/2020,TSLA,$TSLA 😂😂😂😂🔪🐷 greedy bastards don't listen pigs get slaughtered,9,tsla greedy bastards dont listen pigs get slaughtered,8
105062,02/09/2020,TSLA,$TSLA all those aasholes not keeping track we are now down $250$ in two days 🤦🏻‍♂️,16,tsla all those aasholes not keeping track we are now down in two days,14
